Ticket ID,Created Date,Solved Date,Ticket Status,Customer Org Name,Customer User Name,Org Region,Org ARR Bucket,Issue Priority,Issue Severity,Assigned Agent,Assigned Agent Region,Product Area,Resolution Time (days),CSAT Score,CSAT Comment,CSAT Response Date
2615,2026-02-05 10:15,2026-02-09 06:24,Solved,Nimbus Systems,User 386,APAC,Tier 1,Medium,Sev 1,Agent Khan,Berlin,Compliance,3.84,,,
2616,2026-02-05 10:48,2026-02-07 18:43,Solved,IronGate,User 842,APAC,Tier 1,High,Sev 0,Agent Davis,London,Compliance,2.33,5.0,,2026-02-08
2617,2026-02-06 00:06,2026-02-07 10:39,Solved,Acme Corp,User 570,North America,Tier 3,Low,Sev 2,Agent Gomez,San Francisco,Compliance,1.44,,,
2618,2026-02-06 01:09,2026-02-09 13:23,Solved,BrightTech,User 605,North America,Tier 3,High,Sev 1,Agent Khan,San Francisco,Compliance,3.51,,,
2619,2026-02-06 01:43,2026-02-09 16:21,Solved,Vertex Labs,User 887,North America,Tier 0,High,Sev 1,Agent Patel,Berlin,AI Automation,3.61,,,
2620,2026-02-06 07:14,2026-02-07 06:16,Solved,Vertex Labs,User 551,North America,Tier 3,Medium,Sev 0,Agent Khan,New York,Billing,0.96,5.0,,2026-02-09
2621,2026-02-06 07:20,2026-02-09 20:32,Solved,SummitWorks,User 238,North America,Tier 1,Low,Sev 3,Agent Lee,Sydney,Billing,3.55,,,
2622,2026-02-06 07:22,2026-02-06 17:41,Solved,Acme Corp,User 117,APAC,Tier 1,Medium,Sev 2,Agent Davis,San Francisco,Compliance,0.43,4.0,,2026-02-12
2623,2026-02-06 07:55,2026-02-06 13:40,Solved,IronGate,User 5,North America,Tier 3,High,Sev 0,Agent Brown,San Francisco,Integrations,0.24,,,
2624,2026-02-06 17:10,2026-02-07 15:58,Open,Northwind,User 362,APAC,Tier 3,High,Sev 2,Agent Khan,New York,Authentication,0.95,,,
2625,2026-02-06 17:58,2026-02-09 11:29,Solved,BluePeak,User 980,North America,Tier 0,Medium,Sev 2,Agent Chen,Berlin,Reporting,2.73,,,
2626,2026-02-06 18:27,2026-02-07 12:27,Solved,BluePeak,User 126,North America,Tier 2,Medium,Sev 0,Agent Patel,Sydney,Integrations,0.75,,,
2627,2026-02-06 18:53,2026-02-07 10:14,Solved,Acme Corp,User 715,EMEA,Tier 3,High,Sev 2,Agent Gomez,London,AI Automation,0.64,,,
2628,2026-02-06 21:56,2026-02-08 20:15,Open,Northwind,User 980,North America,Tier 3,Medium,Sev 1,Agent Smith,New York,Authentication,1.93,,,
2629,2026-02-07 05:03,2026-02-12 05:03,Solved,Acme Corp,User 83,North America,Tier 2,High,Sev 0,Agent Gomez,London,AI Automation,5.0,,,
2630,2026-02-07 08:38,2026-02-08 21:21,Solved,Vertex Labs,User 902,EMEA,Tier 0,Medium,Sev 2,Agent Davis,San Francisco,Authentication,1.53,,,
2631,2026-02-07 15:21,2026-02-11 20:09,Solved,Acme Corp,User 187,EMEA,Tier 0,Low,Sev 4,Agent Davis,London,AI Automation,4.2,5.0,,2026-02-13
2632,2026-02-07 19:29,2026-02-09 09:09,Solved,Acme Corp,User 781,EMEA,Tier 3,High,Sev 4,Agent Khan,San Francisco,Authentication,1.57,,,
2633,2026-02-07 21:09,2026-02-08 21:09,Solved,Northwind,User 936,North America,Tier 3,Medium,Sev 3,Agent Khan,New York,Compliance,1.0,,,
2634,2026-02-07 23:33,2026-02-08 18:30,Solved,Northwind,User 189,APAC,Tier 1,High,Sev 2,Agent Brown,New York,Reporting,0.79,3.0,"Could use better documentation, but helpful.",2026-02-12
2635,2026-02-08 13:12,2026-02-08 20:52,Solved,Vertex Labs,User 158,North America,Tier 3,High,Sev 1,Agent Smith,London,Reporting,0.32,,,
2636,2026-02-08 23:06,2026-02-12 19:30,Solved,BluePeak,User 103,EMEA,Tier 2,Medium,Sev 0,Agent Davis,Berlin,Reporting,3.85,,,
2637,2026-02-09 00:22,2026-02-13 06:22,Solved,Northwind,User 94,North America,Tier 2,Medium,Sev 1,Agent Chen,San Francisco,Reporting,4.25,,,
2638,2026-02-09 00:43,2026-02-12 07:26,Solved,SummitWorks,User 519,North America,Tier 3,Medium,Sev 3,Agent Patel,London,Authentication,3.28,,,
2639,2026-02-09 04:24,2026-02-13 11:21,Solved,Nimbus Systems,User 165,North America,Tier 3,High,Sev 1,Agent Chen,London,AI Automation,4.29,,,
2640,2026-02-09 05:05,2026-02-11 05:19,Solved,Acme Corp,User 856,North America,Tier 1,Medium,Sev 4,Agent Lee,London,Reporting,2.01,,,
2641,2026-02-09 07:54,2026-02-09 11:01,Solved,Northwind,User 27,APAC,Tier 2,Medium,Sev 3,Agent Gomez,New York,Compliance,0.13,,,
2642,2026-02-09 13:26,2026-02-09 18:42,Solved,BrightTech,User 741,APAC,Tier 1,High,Sev 1,Agent Brown,San Francisco,Billing,0.22,5.0,,2026-02-17
2643,2026-02-09 18:28,2026-02-11 20:23,Solved,BluePeak,User 625,EMEA,Tier 3,High,Sev 1,Agent Chen,New York,AI Automation,2.08,,,
2644,2026-02-09 19:53,2026-02-14 04:45,Solved,Northwind,User 42,North America,Tier 0,Low,Sev 3,Agent Khan,Berlin,Billing,4.37,,,
2645,2026-02-09 22:00,2026-02-10 08:04,Solved,Northwind,User 529,EMEA,Tier 2,High,Sev 1,Agent Chen,Berlin,Reporting,0.42,,,
2646,2026-02-09 22:51,2026-02-13 01:58,Solved,BrightTech,User 944,EMEA,Tier 0,Low,Sev 3,Agent Khan,San Francisco,Integrations,3.13,,,
2647,2026-02-10 00:37,2026-02-11 07:49,Pending,SummitWorks,User 915,EMEA,Tier 0,Low,Sev 2,Agent Smith,New York,Authentication,1.3,,,
2648,2026-02-10 04:24,2026-02-10 15:26,Open,SummitWorks,User 48,APAC,Tier 2,High,Sev 2,Agent Gomez,San Francisco,Authentication,0.46,,,
2649,2026-02-10 12:47,2026-02-10 23:49,Solved,BluePeak,User 591,EMEA,Tier 3,Medium,Sev 3,Agent Brown,New York,AI Automation,0.46,,,
2650,2026-02-10 12:54,2026-02-12 22:44,Solved,BrightTech,User 354,APAC,Tier 2,Low,Sev 2,Agent Lee,Berlin,Billing,2.41,,,
2651,2026-02-10 22:25,2026-02-13 21:13,Solved,BrightTech,User 568,North America,Tier 1,Medium,Sev 4,Agent Khan,London,Reporting,2.95,,,
2652,2026-02-10 23:11,2026-02-15 00:51,Solved,Nimbus Systems,User 294,APAC,Tier 0,Medium,Sev 3,Agent Brown,San Francisco,AI Automation,4.07,,,
2653,2026-02-11 00:11,2026-02-14 17:56,Solved,BluePeak,User 852,EMEA,Tier 2,Low,Sev 2,Agent Brown,Berlin,Compliance,3.74,,,
2654,2026-02-11 04:54,2026-02-15 01:18,Solved,SummitWorks,User 228,APAC,Tier 3,Medium,Sev 4,Agent Lee,Sydney,AI Automation,3.85,,,
2655,2026-02-11 05:29,2026-02-15 13:24,Solved,BluePeak,User 603,EMEA,Tier 2,Low,Sev 4,Agent Davis,San Francisco,AI Automation,4.33,,,
2656,2026-02-11 11:16,2026-02-12 08:23,Solved,Acme Corp,User 248,APAC,Tier 2,High,Sev 1,Agent Khan,New York,AI Automation,0.88,,,
2657,2026-02-11 11:36,2026-02-11 16:09,Solved,BrightTech,User 905,North America,Tier 0,Medium,Sev 4,Agent Patel,New York,Integrations,0.19,,,
2658,2026-02-11 19:24,2026-02-14 23:57,Solved,Nimbus Systems,User 922,North America,Tier 0,High,Sev 0,Agent Chen,New York,Billing,3.19,,,
2659,2026-02-11 19:45,2026-02-15 02:28,Solved,Nimbus Systems,User 437,EMEA,Tier 0,Low,Sev 2,Agent Brown,New York,Authentication,3.28,4.0,,2026-02-19
2660,2026-02-11 21:37,2026-02-15 20:53,Solved,Northwind,User 742,North America,Tier 2,Low,Sev 3,Agent Smith,Berlin,AI Automation,3.97,,,
2661,2026-02-12 00:00,2026-02-14 21:36,Solved,Vertex Labs,User 434,North America,Tier 3,Medium,Sev 1,Agent Gomez,San Francisco,Compliance,2.9,,,
2662,2026-02-12 01:15,2026-02-14 00:03,Solved,BrightTech,User 746,North America,Tier 3,Low,Sev 2,Agent Smith,New York,AI Automation,1.95,5.0,"Agent Chen was very helpful, thanks.",2026-02-17
2663,2026-02-12 02:23,2026-02-14 16:03,Solved,BrightTech,User 434,EMEA,Tier 0,Medium,Sev 3,Agent Smith,London,Authentication,2.57,4.0,"Agent Smith was very helpful, thanks.",2026-02-16
2664,2026-02-12 03:18,2026-02-13 13:08,Solved,BluePeak,User 34,EMEA,Tier 1,High,Sev 3,Agent Smith,New York,Authentication,1.41,,,
2665,2026-02-12 12:12,2026-02-17 08:50,Solved,SummitWorks,User 355,APAC,Tier 0,Low,Sev 0,Agent Davis,Berlin,Billing,4.86,5.0,,2026-02-23
2666,2026-02-12 12:39,2026-02-13 22:43,Solved,IronGate,User 770,APAC,Tier 3,Medium,Sev 4,Agent Smith,Sydney,Billing,1.42,4.0,"Agent Gomez was very helpful, thanks.",2026-02-19
2667,2026-02-12 13:00,2026-02-14 02:55,Solved,Acme Corp,User 536,EMEA,Tier 1,High,Sev 2,Agent Gomez,Sydney,Authentication,1.58,,,
2668,2026-02-12 18:04,2026-02-14 10:08,Solved,Vertex Labs,User 379,APAC,Tier 3,High,Sev 3,Agent Gomez,Sydney,Billing,1.67,,,
2669,2026-02-12 19:03,2026-02-13 16:53,Solved,Vertex Labs,User 984,EMEA,Tier 2,High,Sev 4,Agent Davis,Sydney,Billing,0.91,,,
2670,2026-02-12 19:47,2026-02-13 00:06,Solved,BrightTech,User 336,North America,Tier 2,Medium,Sev 3,Agent Lee,London,Billing,0.18,,,
2671,2026-02-12 22:14,2026-02-17 05:40,Solved,Vertex Labs,User 215,APAC,Tier 1,High,Sev 4,Agent Lee,London,Compliance,4.31,,,
2672,2026-02-12 23:01,2026-02-15 21:05,Solved,Northwind,User 120,APAC,Tier 1,Medium,Sev 3,Agent Khan,Berlin,Integrations,2.92,,,
2673,2026-02-13 01:18,2026-02-18 00:34,Solved,Northwind,User 151,North America,Tier 2,High,Sev 4,Agent Khan,San Francisco,AI Automation,4.97,,,
2674,2026-02-13 06:11,2026-02-17 11:13,Solved,Northwind,User 592,APAC,Tier 0,Medium,Sev 1,Agent Patel,Sydney,Authentication,4.21,,,
2675,2026-02-13 17:28,2026-02-14 09:18,Solved,BrightTech,User 762,North America,Tier 3,Medium,Sev 4,Agent Khan,Sydney,Integrations,0.66,,,
2676,2026-02-13 18:43,2026-02-15 00:43,Solved,SummitWorks,User 808,North America,Tier 1,Medium,Sev 1,Agent Brown,San Francisco,Billing,1.25,4.0,,2026-02-19
2677,2026-02-13 19:11,2026-02-14 05:01,Solved,BluePeak,User 3,EMEA,Tier 2,Low,Sev 4,Agent Patel,London,Compliance,0.41,,,
2678,2026-02-13 21:17,2026-02-17 01:36,Solved,Nimbus Systems,User 547,APAC,Tier 0,High,Sev 3,Agent Davis,New York,Authentication,3.18,,,
2679,2026-02-13 22:29,2026-02-17 16:43,Solved,Northwind,User 931,North America,Tier 1,Medium,Sev 4,Agent Khan,San Francisco,Billing,3.76,,,
2680,2026-02-13 23:02,2026-02-18 19:40,Solved,Northwind,User 451,EMEA,Tier 1,Low,Sev 2,Agent Brown,San Francisco,Integrations,4.86,,,
2681,2026-02-14 01:19,2026-02-16 13:04,Solved,BrightTech,User 301,North America,Tier 3,Low,Sev 4,Agent Chen,London,Compliance,2.49,,,
2682,2026-02-14 01:24,2026-02-16 03:19,Solved,IronGate,User 291,APAC,Tier 0,High,Sev 2,Agent Chen,Sydney,AI Automation,2.08,,,
2683,2026-02-14 02:24,2026-02-16 03:50,Solved,IronGate,User 974,EMEA,Tier 2,Medium,Sev 4,Agent Brown,London,Billing,2.06,4.0,,2026-02-22
2684,2026-02-14 06:37,2026-02-18 02:32,Solved,BrightTech,User 872,North America,Tier 1,High,Sev 2,Agent Lee,London,Authentication,3.83,,,
2685,2026-02-14 09:06,2026-02-15 18:56,Solved,BluePeak,User 415,APAC,Tier 2,High,Sev 2,Agent Khan,London,AI Automation,1.41,,,
2686,2026-02-14 13:16,2026-02-15 07:44,Solved,BluePeak,User 148,EMEA,Tier 0,Low,Sev 1,Agent Davis,New York,Reporting,0.77,,,
2687,2026-02-14 15:18,2026-02-19 06:54,Solved,Nimbus Systems,User 198,APAC,Tier 0,Medium,Sev 3,Agent Patel,Sydney,Compliance,4.65,,,
2688,2026-02-14 23:20,2026-02-18 08:12,Solved,IronGate,User 131,APAC,Tier 2,Low,Sev 1,Agent Patel,London,Compliance,3.37,,,
2689,2026-02-14 23:45,2026-02-16 09:21,Solved,Acme Corp,User 610,EMEA,Tier 1,Low,Sev 2,Agent Davis,Berlin,Reporting,1.4,,,
2690,2026-02-15 01:15,2026-02-18 15:39,Solved,BluePeak,User 998,North America,Tier 2,Medium,Sev 3,Agent Smith,Berlin,AI Automation,3.6,4.0,,2026-02-28
2691,2026-02-15 01:25,2026-02-18 17:29,Solved,IronGate,User 263,EMEA,Tier 3,High,Sev 3,Agent Gomez,Berlin,Authentication,3.67,5.0,,2026-03-04
2692,2026-02-15 06:03,2026-02-19 09:39,Solved,Vertex Labs,User 773,APAC,Tier 3,Low,Sev 1,Agent Khan,San Francisco,Compliance,4.15,,,
2693,2026-02-15 09:17,2026-02-19 06:24,Solved,BluePeak,User 514,EMEA,Tier 2,Medium,Sev 4,Agent Smith,New York,Billing,3.88,4.0,"Agent Davis was very helpful, thanks.",2026-02-26
2694,2026-02-15 10:48,2026-02-18 11:31,Solved,Northwind,User 975,North America,Tier 0,High,Sev 1,Agent Khan,Berlin,Compliance,3.03,,,
2695,2026-02-15 16:54,2026-02-19 22:39,Solved,Nimbus Systems,User 850,North America,Tier 1,Low,Sev 0,Agent Gomez,London,Integrations,4.24,,,
2696,2026-02-15 18:03,2026-02-17 16:22,Solved,Vertex Labs,User 58,APAC,Tier 3,Medium,Sev 2,Agent Gomez,San Francisco,Reporting,1.93,4.0,"Agent Davis was very helpful, thanks.",2026-02-22
2697,2026-02-15 18:52,2026-02-17 10:28,Solved,BluePeak,User 452,EMEA,Tier 3,Medium,Sev 0,Agent Gomez,San Francisco,Reporting,1.65,5.0,"Agent Smith was very helpful, thanks.",2026-02-27
2698,2026-02-16 03:28,2026-02-19 07:18,Solved,Northwind,User 906,North America,Tier 1,Medium,Sev 4,Agent Smith,San Francisco,Reporting,3.16,,,
2699,2026-02-16 06:48,2026-02-18 19:45,Solved,SummitWorks,User 597,EMEA,Tier 2,Medium,Sev 1,Agent Patel,Berlin,Compliance,2.54,,,
2700,2026-02-16 08:23,2026-02-19 22:18,Solved,Acme Corp,User 885,APAC,Tier 1,Low,Sev 1,Agent Lee,Berlin,Integrations,3.58,,,
2701,2026-02-16 10:09,2026-02-19 19:01,Solved,Vertex Labs,User 393,North America,Tier 1,Low,Sev 0,Agent Brown,San Francisco,AI Automation,3.37,,,
2702,2026-02-16 15:02,2026-02-18 20:04,Solved,BluePeak,User 985,North America,Tier 1,High,Sev 4,Agent Brown,London,Integrations,2.21,,,
2703,2026-02-16 16:52,2026-02-20 18:18,Solved,BrightTech,User 328,EMEA,Tier 1,Low,Sev 2,Agent Davis,San Francisco,Compliance,4.06,,,
2704,2026-02-16 17:26,2026-02-17 15:59,Solved,Nimbus Systems,User 100,North America,Tier 3,Low,Sev 4,Agent Davis,Berlin,Billing,0.94,5.0,,2026-02-26
2705,2026-02-16 18:40,2026-02-18 00:54,Solved,BrightTech,User 426,North America,Tier 2,High,Sev 4,Agent Lee,San Francisco,AI Automation,1.26,,,
2706,2026-02-16 20:40,2026-02-21 15:08,Solved,SummitWorks,User 599,APAC,Tier 0,High,Sev 3,Agent Smith,New York,Reporting,4.77,,,
2707,2026-02-16 22:50,2026-02-21 09:38,Solved,Nimbus Systems,User 934,APAC,Tier 2,High,Sev 4,Agent Smith,Sydney,AI Automation,4.45,5.0,"Agent Patel was very helpful, thanks.",2026-02-28
2708,2026-02-17 00:24,2026-02-20 05:26,Solved,BluePeak,User 695,North America,Tier 2,Low,Sev 4,Agent Smith,San Francisco,AI Automation,3.21,,,
2709,2026-02-17 03:49,2026-02-20 06:41,Solved,BluePeak,User 694,APAC,Tier 3,Medium,Sev 3,Agent Khan,San Francisco,Authentication,3.12,,,
2710,2026-02-17 04:29,2026-02-19 16:00,Solved,Acme Corp,User 486,EMEA,Tier 1,Medium,Sev 2,Agent Gomez,Sydney,Reporting,2.48,4.0,,2026-03-02
2711,2026-02-17 08:25,2026-02-19 19:27,Solved,SummitWorks,User 313,North America,Tier 2,Low,Sev 2,Agent Lee,Sydney,AI Automation,2.46,,,
2712,2026-02-17 11:32,2026-02-17 19:56,Solved,BluePeak,User 597,North America,Tier 2,High,Sev 0,Agent Chen,New York,AI Automation,0.35,5.0,,2026-02-21
2713,2026-02-17 12:54,2026-02-19 16:30,Solved,IronGate,User 976,North America,Tier 1,Medium,Sev 0,Agent Khan,Berlin,Authentication,2.15,,,
2714,2026-02-17 13:27,2026-02-18 14:39,Solved,Nimbus Systems,User 652,APAC,Tier 3,Low,Sev 1,Agent Chen,Sydney,Authentication,1.05,3.0,,2026-02-24
2715,2026-02-17 16:48,2026-02-21 08:24,Solved,IronGate,User 714,APAC,Tier 2,High,Sev 4,Agent Brown,New York,Compliance,3.65,,,
2716,2026-02-17 17:15,2026-02-21 06:55,Solved,SummitWorks,User 718,APAC,Tier 0,Low,Sev 1,Agent Smith,London,Authentication,3.57,,,
2717,2026-02-17 20:32,2026-02-20 01:34,Solved,Acme Corp,User 397,EMEA,Tier 1,Low,Sev 3,Agent Gomez,London,Reporting,2.21,,,
2718,2026-02-18 01:33,2026-02-18 19:33,Solved,Northwind,User 945,EMEA,Tier 1,Low,Sev 2,Agent Chen,London,Compliance,0.75,5.0,,2026-03-01
2719,2026-02-18 02:10,2026-02-22 13:41,Solved,IronGate,User 61,North America,Tier 3,Low,Sev 3,Agent Khan,Berlin,Reporting,4.48,4.0,,2026-02-23
2720,2026-02-18 02:57,2026-02-20 10:09,Solved,Northwind,User 240,APAC,Tier 2,Low,Sev 3,Agent Lee,London,Billing,2.3,,,
2721,2026-02-18 05:41,2026-02-22 14:19,Solved,SummitWorks,User 771,North America,Tier 0,Medium,Sev 1,Agent Davis,Sydney,Compliance,4.36,,,
2722,2026-02-18 06:06,2026-02-23 02:44,Solved,Nimbus Systems,User 974,North America,Tier 0,High,Sev 1,Agent Davis,San Francisco,Compliance,4.86,,,
2723,2026-02-18 07:36,2026-02-19 02:04,Solved,BrightTech,User 226,North America,Tier 0,Medium,Sev 0,Agent Brown,Sydney,Integrations,0.77,,,
2724,2026-02-18 10:32,2026-02-22 05:00,Solved,IronGate,User 804,North America,Tier 3,Low,Sev 4,Agent Patel,London,Authentication,3.77,,,
2725,2026-02-18 12:30,2026-02-20 16:06,Solved,Nimbus Systems,User 622,North America,Tier 3,Low,Sev 0,Agent Chen,Sydney,Authentication,2.15,5.0,"Agent Brown was very helpful, thanks.",2026-03-04
2726,2026-02-18 13:05,2026-02-21 01:19,Solved,SummitWorks,User 776,North America,Tier 1,Medium,Sev 1,Agent Brown,Berlin,Integrations,2.51,,,
2727,2026-02-18 13:29,2026-02-20 10:36,Solved,Vertex Labs,User 69,APAC,Tier 3,Low,Sev 2,Agent Patel,New York,Integrations,1.88,,,
2728,2026-02-18 14:01,2026-02-23 13:46,Solved,BluePeak,User 177,EMEA,Tier 1,High,Sev 1,Agent Chen,Sydney,Compliance,4.99,,,
2729,2026-02-18 16:28,2026-02-20 19:06,Solved,Acme Corp,User 702,EMEA,Tier 3,High,Sev 1,Agent Gomez,Sydney,AI Automation,2.11,,,
2730,2026-02-18 16:47,2026-02-22 14:23,Solved,Acme Corp,User 715,North America,Tier 0,Medium,Sev 4,Agent Lee,Berlin,AI Automation,3.9,,,
2731,2026-02-18 18:07,2026-02-18 21:43,Solved,BrightTech,User 169,North America,Tier 1,Low,Sev 0,Agent Patel,London,Compliance,0.15,,,
2732,2026-02-18 19:11,2026-02-19 13:25,Solved,BrightTech,User 973,APAC,Tier 1,Medium,Sev 0,Agent Smith,Berlin,Integrations,0.76,,,
2733,2026-02-19 01:50,2026-02-24 01:06,Solved,SummitWorks,User 868,EMEA,Tier 2,Medium,Sev 3,Agent Smith,Berlin,AI Automation,4.97,,,
2734,2026-02-19 05:38,2026-02-19 09:28,Solved,Nimbus Systems,User 41,North America,Tier 3,Medium,Sev 0,Agent Chen,London,Integrations,0.16,5.0,,2026-02-22
2735,2026-02-19 06:13,2026-02-20 06:27,Solved,Vertex Labs,User 386,APAC,Tier 1,High,Sev 3,Agent Patel,Sydney,Billing,1.01,,,
2736,2026-02-19 09:26,2026-02-22 13:02,Solved,IronGate,User 951,North America,Tier 1,High,Sev 3,Agent Patel,New York,Reporting,3.15,,,
2737,2026-02-19 11:27,2026-02-20 12:39,Solved,BrightTech,User 52,APAC,Tier 0,Low,Sev 1,Agent Gomez,London,Compliance,1.05,5.0,,2026-02-21
2738,2026-02-19 12:12,2026-02-23 22:31,Solved,Nimbus Systems,User 158,North America,Tier 3,High,Sev 0,Agent Smith,Sydney,Compliance,4.43,,,
2739,2026-02-19 20:52,2026-02-20 21:06,Solved,IronGate,User 45,North America,Tier 3,Medium,Sev 3,Agent Chen,London,Billing,1.01,,,
2740,2026-02-20 01:17,2026-02-21 10:09,Solved,BluePeak,User 178,North America,Tier 2,High,Sev 1,Agent Gomez,New York,Integrations,1.37,,,
2741,2026-02-20 02:21,2026-02-21 08:35,Solved,BluePeak,User 988,APAC,Tier 2,Medium,Sev 1,Agent Chen,New York,Billing,1.26,,,
2742,2026-02-20 03:37,2026-02-20 21:37,Solved,BluePeak,User 103,EMEA,Tier 2,High,Sev 3,Agent Patel,Berlin,Billing,0.75,,,
2743,2026-02-20 04:26,2026-02-23 08:59,Solved,BrightTech,User 466,North America,Tier 3,High,Sev 4,Agent Patel,Sydney,AI Automation,3.19,5.0,"Agent Smith was very helpful, thanks.",2026-03-04
2744,2026-02-20 08:17,2026-02-21 03:57,Solved,BluePeak,User 993,North America,Tier 2,Low,Sev 4,Agent Patel,London,Authentication,0.82,,,
2745,2026-02-20 14:27,2026-02-25 08:41,Solved,SummitWorks,User 422,EMEA,Tier 0,Low,Sev 3,Agent Khan,Berlin,Reporting,4.76,,,
2746,2026-02-20 22:10,2026-02-22 02:58,Solved,Northwind,User 48,North America,Tier 1,Low,Sev 1,Agent Smith,Sydney,Integrations,1.2,,,
2747,2026-02-20 23:24,2026-02-25 22:12,Solved,Acme Corp,User 143,EMEA,Tier 3,High,Sev 2,Agent Patel,San Francisco,Compliance,4.95,,,
2748,2026-02-20 23:35,2026-02-22 07:01,Solved,Nimbus Systems,User 886,EMEA,Tier 3,Low,Sev 3,Agent Khan,Sydney,Compliance,1.31,,,
2749,2026-02-21 00:28,2026-02-24 03:20,Solved,IronGate,User 586,EMEA,Tier 3,High,Sev 2,Agent Smith,London,Compliance,3.12,,,
2750,2026-02-21 02:52,2026-02-24 04:47,Solved,Nimbus Systems,User 139,EMEA,Tier 2,High,Sev 4,Agent Chen,San Francisco,Compliance,3.08,,,
2751,2026-02-21 03:04,2026-02-22 05:42,Solved,Northwind,User 724,North America,Tier 0,Medium,Sev 1,Agent Khan,Sydney,Reporting,1.11,,,
2752,2026-02-21 07:10,2026-02-26 03:48,Solved,SummitWorks,User 740,APAC,Tier 3,Low,Sev 4,Agent Chen,New York,AI Automation,4.86,,,
2753,2026-02-21 08:56,2026-02-25 06:03,Solved,BrightTech,User 337,North America,Tier 1,Medium,Sev 0,Agent Lee,Berlin,Integrations,3.88,,,
2754,2026-02-21 14:26,2026-02-24 03:09,Solved,BrightTech,User 839,APAC,Tier 0,Medium,Sev 1,Agent Khan,Sydney,Integrations,2.53,,,
2755,2026-02-21 17:07,2026-02-25 07:59,Solved,SummitWorks,User 543,North America,Tier 2,Medium,Sev 2,Agent Brown,Berlin,Compliance,3.62,,,
2756,2026-02-21 17:30,2026-02-22 11:30,Solved,SummitWorks,User 853,APAC,Tier 3,Medium,Sev 1,Agent Patel,London,Integrations,0.75,,,
2757,2026-02-21 17:33,2026-02-24 23:33,Solved,BrightTech,User 524,North America,Tier 0,Low,Sev 3,Agent Smith,Berlin,AI Automation,3.25,,,
2758,2026-02-21 20:23,2026-02-22 19:39,Solved,IronGate,User 855,North America,Tier 2,Low,Sev 1,Agent Brown,Berlin,Billing,0.97,,,
2759,2026-02-21 20:29,2026-02-25 01:02,Solved,IronGate,User 880,North America,Tier 1,Medium,Sev 3,Agent Brown,New York,Integrations,3.19,4.0,"Agent Lee was very helpful, thanks.",2026-03-09
2760,2026-02-21 21:14,2026-02-26 03:57,Solved,BrightTech,User 223,EMEA,Tier 0,High,Sev 1,Agent Khan,London,Compliance,4.28,,,
2761,2026-02-22 01:33,2026-02-26 08:01,Solved,Northwind,User 268,EMEA,Tier 1,Medium,Sev 2,Agent Patel,New York,Integrations,4.27,,,
2762,2026-02-22 03:11,2026-02-22 19:01,Solved,Acme Corp,User 648,EMEA,Tier 0,Low,Sev 4,Agent Lee,New York,Authentication,0.66,,,
2763,2026-02-22 09:21,2026-02-23 02:37,Solved,Vertex Labs,User 792,EMEA,Tier 3,Medium,Sev 0,Agent Patel,London,Authentication,0.72,,,
2764,2026-02-22 17:29,2026-02-24 18:26,Solved,Nimbus Systems,User 51,North America,Tier 1,Low,Sev 3,Agent Khan,San Francisco,Authentication,2.04,,,
2765,2026-02-22 17:54,2026-02-24 06:22,Solved,BrightTech,User 749,North America,Tier 2,Low,Sev 2,Agent Brown,London,AI Automation,1.52,,,
2766,2026-02-22 19:55,2026-02-24 13:11,Solved,Acme Corp,User 334,North America,Tier 0,Medium,Sev 3,Agent Brown,London,Compliance,1.72,,,
2767,2026-02-22 20:58,2026-02-26 07:31,Solved,BrightTech,User 480,APAC,Tier 1,Medium,Sev 1,Agent Brown,London,Billing,3.44,,,
2768,2026-02-22 21:15,2026-02-27 18:07,Solved,Acme Corp,User 116,EMEA,Tier 2,Low,Sev 4,Agent Brown,Berlin,Integrations,4.87,5.0,,2026-03-04
2769,2026-02-22 21:22,2026-02-23 07:26,Solved,SummitWorks,User 714,APAC,Tier 1,High,Sev 2,Agent Smith,San Francisco,AI Automation,0.42,,,
2770,2026-02-22 22:39,2026-02-27 20:00,Solved,Vertex Labs,User 101,APAC,Tier 2,Low,Sev 3,Agent Davis,London,Integrations,4.89,,,
2771,2026-02-23 08:53,2026-02-28 08:38,Solved,IronGate,User 36,APAC,Tier 2,Medium,Sev 0,Agent Chen,Sydney,Reporting,4.99,,,
2772,2026-02-23 10:05,2026-02-28 06:43,Solved,BluePeak,User 888,North America,Tier 1,Medium,Sev 3,Agent Patel,New York,Integrations,4.86,,,
2773,2026-02-23 12:31,2026-02-28 03:38,Solved,IronGate,User 974,North America,Tier 1,Medium,Sev 2,Agent Gomez,London,AI Automation,4.63,3.0,,2026-03-03
2774,2026-02-23 15:51,2026-02-25 23:03,Solved,IronGate,User 296,APAC,Tier 1,High,Sev 0,Agent Patel,Berlin,Reporting,2.3,5.0,,2026-03-09
2775,2026-02-23 19:02,2026-02-28 04:09,Solved,IronGate,User 567,APAC,Tier 1,High,Sev 2,Agent Brown,London,Authentication,4.38,5.0,"Agent Patel was very helpful, thanks.",2026-03-10
2776,2026-02-23 19:31,2026-02-27 16:52,Solved,Northwind,User 475,North America,Tier 0,Low,Sev 3,Agent Gomez,London,Compliance,3.89,,,
2777,2026-02-23 23:12,2026-02-24 03:02,Solved,SummitWorks,User 932,APAC,Tier 0,Low,Sev 2,Agent Patel,New York,Billing,0.16,4.0,"Agent Brown was very helpful, thanks.",2026-03-10
